N_m,N_peak,tau_m_cont,tau_m_max,i_max,K_m,w_j,l_j,tau_j_max,tau_j_cont,power_loss
66.34171160515376,80.51512617197389,0.21704901145114655,6.534667864377895,18.7330627214906,0.06785792611218693,3.9407013778542335,0.1316883902489327,80.51512617197389,14.39940292187568,36.612800595159264
76.24757881584327,80.93176917976324,0.2625011972144137,6.7871190166962565,17.783681851317535,0.0822290992566241,4.239799182995368,0.14411876898280584,80.93176917976324,20.015080723859224,43.81227526763749
68.88864566298327,51.52233764572222,0.2887654846624912,6.633433865922855,19.158547986261894,0.053299028496287496,4.031146459628808,0.1352229843222118,51.52233764572222,19.892663152613984,28.366925503001156
52.86898525137198,48.327455329380086,0.18351732129686313,6.709787621830202,18.212344237838796,0.014069671629963965,3.7412947537595205,0.119966861469674,13.547238818716112,9.70237455301515,8.645750992627985
64.55451524879356,70.40198801229651,0.22765425869470948,5.751770166197704,19.324958132448124,0.04118072719160598,3.591798371454953,0.12207221691077061,51.373505058183355,14.696110314360418,22.93709652954621
81.41773657411441,87.48244072520258,0.14958153913280717,6.497445670002785,19.62570437248798,0.07121311595582609,4.227332999483402,0.14639219327414227,87.48244072520258,12.17859034946548,38.522639335419804
80.78035340149394,43.39464916319421,0.5201439855104215,6.4730506317915655,18.444620092142006,0.062273340528243015,4.204827320746505,0.14551085971940958,43.39464916319421,42.017414969193396,32.58315856956131
59.010729397316695,48.297810357613855,0.5248397419737911,6.434751766118245,16.996288103741374,0.01985733435660323,3.754115294393632,0.12335824705849914,19.9161787481949,30.971175990572906,11.538594190222078
57.49088179469088,49.18506176550318,0.4293095482948719,5.5900017694135276,18.694025887117192,0.002423280314338261,3.3858183436592286,0.11339089948882615,2.60438667077181,24.681384494352614,2.8511422160192366
50.78706796875107,95.7818841867788,0.2761405442437307,6.537361440544064,17.06935268225653,0.08805104370870191,3.6306859355926466,0.1161606823741917,76.33165889965358,14.024368589434262,47.218251327243586
63.68893426549239,89.5479693602083,0.44908282677752553,6.747799465976421,17.965280767003307,0.031678571526818244,3.9728984717004163,0.1311669289252566,36.24629163498117,28.60160663439533,18.824218075416066
67.50679085212116,40.74293520574392,0.1503743812429885,5.2515590571991435,19.362955113304476,0.03350253340884234,3.4507594399220807,0.12002238142411259,40.74293520574392,10.151291904087556,18.10936454461264
60.9690207853008,93.41740127958704,0.3797046845339007,5.061602199534559,17.514167677444263,0.002079405933565648,3.2440212955198398,0.1115850427806464,2.220434681577734,23.150222803623475,4.153616342769059
83.16216854207926,82.64242144512896,0.533979917804483,6.53885501636149,19.31105866840231,0.04328388612894921,4.278785377386181,0.14855071870569414,69.51173596673121,44.40692792254204,24.396690445978905
81.65066356221523,51.21909806773537,0.33474812592871817,6.8880754414596375,19.305403910923324,0.02838607183645694,4.38824344782816,0.1505314179768116,44.74493777562547,27.332406608287823,15.900339187152984
72.69565154195841,59.83099370715615,0.40349503440572587,5.416086337024126,19.113627453254335,0.041943898358308196,3.620347565648819,0.12685651491219968,58.280107269360066,29.33233442006917,22.966315636059303
52.80845020863258,75.73925095228257,0.5378810356212379,5.990117476394261,19.5613280774866,0.05509048285939092,3.4522159947303557,0.11270962497257518,56.908657191890896,28.404663887771868,30.06988312810488
61.97804871601818,46.80995466128434,0.4731561834967982,6.746399817514404,16.9202830706347,0.016330491706075145,3.938120901326125,0.1294420468911622,17.125560122775518,29.325296991049797,9.725577675080384
81.11192804462024,69.16968336771899,0.5188511233083757,5.60778978713601,19.706187963029443,0.019906293254489615,3.865354475746809,0.13718982591598033,31.818356493211244,42.085014979659356,12.258802739502107
