N_m,N_peak,tau_m_cont,tau_m_max,i_max,K_m,w_j,l_j,tau_j_max,tau_j_cont,power_loss
66.34171160515376,80.51512617197389,0.41374247102654893,6.534667864377895,16.203247753593416,0.06785792611218693,3.9407013778542335,0.1316883902489327,72.94395839372436,27.448383691646995,36.612800595159264
76.24757881584327,80.93176917976324,0.26551111535374167,6.7871190166962565,8.172692606696561,0.0822290992566241,4.239799182995368,0.14411876898280584,51.240900689662794,20.24457969441687,43.81227526763749
68.88864566298327,51.52233764572222,0.40441986256019957,6.633433865922855,17.74166829997454,0.053299028496287496,4.031146459628808,0.1352229843222118,51.52233764572222,27.85993661098198,28.366925503001156
52.86898525137198,48.327455329380086,0.22289197641936806,6.709787621830202,7.149627242033175,0.014069671629963965,3.7412947537595205,0.119966861469674,5.318244946819425,11.784072613964721,8.645750992627985
64.55451524879356,70.40198801229651,0.27464174036327826,5.751770166197704,6.013200448568932,0.04118072719160598,3.591798371454953,0.12207221691077061,15.985503385993207,17.72936441623645,22.93709652954621
81.41773657411441,87.48244072520258,0.5179487845116952,6.497445670002785,5.9240539468892575,0.07121311595582609,4.227332999483402,0.14639219327414227,34.34772826334285,42.17021769625595,38.522639335419804
80.78035340149394,43.39464916319421,0.5736870781092334,6.4730506317915655,15.501733783025855,0.062273340528243015,4.204827320746505,0.14551085971940958,43.39464916319421,46.34264491153433,32.58315856956131
59.010729397316695,48.297810357613855,0.2191651507507782,6.434751766118245,11.529105007916264,0.01985733435660323,3.754115294393632,0.12335824705849914,13.509756644677271,12.933095404276292,11.538594190222078
57.49088179469088,49.18506176550318,0.4271385068239677,5.5900017694135276,6.096801051184935,0.002423280314338261,3.3858183436592286,0.11339089948882615,0.8493851184295229,24.55656940577749,2.8511422160192366
50.78706796875107,95.7818841867788,0.25284066119484927,6.537361440544064,9.84472146564843,0.08805104370870191,3.6306859355926466,0.1161606823741917,44.024160427543045,12.84103584536677,47.218251327243586
63.68893426549239,89.5479693602083,0.5682360729674303,6.747799465976421,12.324080649120146,0.031678571526818244,3.9728984717004163,0.1311669289252566,24.86475035566889,36.19034989850421,18.824218075416066
67.50679085212116,40.74293520574392,0.4638103883012986,5.2515590571991435,11.517668753837729,0.03350253340884234,3.4507594399220807,0.12002238142411259,26.048918443133562,31.310350878096866,18.10936454461264
60.9690207853008,93.41740127958704,0.5490340901204568,5.061602199534559,15.539816562383006,0.002079405933565648,3.2440212955198398,0.1115850427806464,1.9701277432046622,33.47407085239284,4.153616342769059
83.16216854207926,82.64242144512896,0.4561323418690976,6.53885501636149,10.706583504163923,0.04328388612894921,4.278785377386181,0.14855071870569414,38.53922347949535,37.932954692011215,24.396690445978905
81.65066356221523,51.21909806773537,0.44960741892741274,6.8880754414596375,17.8242597961628,0.02838607183645694,4.38824344782816,0.1505314179768116,41.312028443218566,36.71074409791814,15.900339187152984
72.69565154195841,59.83099370715615,0.5463669277640308,5.416086337024126,17.478299875828544,0.041943898358308196,3.620347565648819,0.12685651491219968,53.29376614358436,39.71849979478435,22.966315636059303
52.80845020863258,75.73925095228257,0.45115492690535014,5.990117476394261,14.793766233942808,0.05509048285939092,3.4522159947303557,0.11270962497257518,43.03866117113841,23.824792493860453,30.06988312810488
61.97804871601818,46.80995466128434,0.40158233310142116,6.746399817514404,7.1070606787422665,0.016330491706075145,3.938120901326125,0.1294420468911622,7.1932836136321745,24.88928940445212,9.725577675080384
81.11192804462024,69.16968336771899,0.6152990709224974,5.60778978713601,17.175647354048397,0.019906293254489615,3.865354475746809,0.13718982591598033,27.732449905485346,49.908093966587295,12.258802739502107
73.32294341128025,56.73610479800145,0.2568446958949801,6.804668328270928,14.349197231298186,0.021820159340706635,4.188326199533977,0.14136962669398953,22.95754336354625,18.83260910259511,12.801283163620033
82.29560023878965,98.92714164105813,0.6012620853561157,6.401223431213246,7.304350685730466,0.03906891985051425,4.206401377261091,0.1463078345509221,23.484949857061686,49.48122421520792,22.832031313292397
52.738270971286354,81.89759659355751,0.5762299500377872,5.092603329162012,17.202217702862704,0.0612815318524824,3.091806751090532,0.10366430426290647,55.595538310828914,30.389371246863618,33.37068581269311
78.82042919197058,46.820869544740574,0.24622946335009627,6.567757304962758,10.603907543048681,0.038332077709627536,4.2035115058245145,0.14449800224159814,32.03812471744597,19.407911980963178,20.72673450630512
68.66596619850014,66.48899551712044,0.5139195269354573,6.6821276657828,17.91838811001672,0.04409938995362417,4.046170390283123,0.13548724285632813,54.259158773212306,35.288780865299294,24.265994827382766
55.03996791608316,76.39855965848089,0.21290296707305195,6.127822300394637,15.522306401158414,0.009508517640473113,3.551928278479518,0.11631819092002953,8.123575862565234,11.718172476939689,7.300877475519252
58.5989875074879,46.50006946234413,0.4216400807702782,6.326246416095402,13.78334290601069,0.018995990393266285,3.7024783165879187,0.12186145166844192,15.342870317436896,24.70768182571372,11.047997512044613
61.71008585039908,56.08495681119323,0.5952913421855747,5.71109292056696,19.919094409368768,0.08958426651520773,3.5186388852347656,0.11882101505606868,56.08495681119323,36.73547983227111,46.661631817976975
53.16839277692561,80.3507895043698,0.47191570934284277,5.505124375630295,6.03978606929318,0.06787406964397584,3.2654176057906303,0.10821963653322855,21.796109349414404,25.090999791941726,36.61539447213358
70.73448958888122,74.52956435719665,0.2698708240235202,6.333987865232591,8.866528794113924,0.015273970447391705,3.948284937870661,0.1340743682412071,9.579366708157659,19.089174992234483,10.121304035602407
72.99080320915921,67.25024888616605,0.4974262845633649,6.8102281989133875,8.425651051057168,0.030993653703379677,4.183907343748539,0.14109308519829308,19.06094323014978,36.3075440476278,17.738501814562042
59.940739517971146,92.49574232969648,0.2655477019775785,6.645550914878898,16.383890949531065,0.010207028990060575,3.857035156310982,0.12639624866676014,10.023940812736594,15.917125633833864,8.18670590602017
85.19295650055582,57.371371019263364,0.4525459601475055,6.883721508563811,10.89146407985067,0.0687003315803476,4.457347733436642,0.15403017158619392,57.371371019263364,38.553728297348705,36.26254482414925
76.52384076997589,63.02418036226665,0.4516913681571276,6.050648557700077,12.061233196451685,0.02915878085327265,3.9507362384795486,0.13703032634697665,26.9127350338506,34.565158334028595,16.680196438711878
63.014453042629896,67.31025199998088,0.2975161759008076,5.699663302240002,12.007080125719693,0.08258507555311588,3.5401543817485988,0.12001108606502991,62.485485737645824,18.747819095724257,43.53621284322397
73.57870863100648,91.4870714269426,0.45466682011387866,5.610282810619496,16.761890068514152,0.09282955897327667,3.7156872968679275,0.12968153673720142,91.4870714269426,33.45379748134531,49.46434853420309
58.33591318740531,61.59887411022855,0.4110170902310304,6.362354785194491,16.866672208974617,0.021108347159250376,3.7116601778259026,0.12195946103935021,20.769193556334216,23.977057294257325,12.607469383299472
71.5141983348255,99.97872648764766,0.35115744304099694,6.941011585509366,6.853899479705344,0.053916930636032714,4.206688600900256,0.14092431418991913,26.427444302616998,25.112743028384042,30.29108953427128
56.17904058637695,77.4260084346156,0.36405388978963865,5.387839815854709,13.470287641526685,0.019708257398669604,3.2787167380694227,0.11005743874492403,14.914181140208171,20.45219825012051,12.434995647155322
73.5369171563689,91.42745077712152,0.36062024113728247,5.495697704175273,14.800420105180217,0.08975839675761663,3.669017424797487,0.12849389419812163,91.42745077712152,26.518900797422116,47.92678007137903
63.119582173646506,59.7364810470674,0.37787112514520993,6.943425192876644,11.869449846891838,0.025417211553309827,4.039761720623588,0.13255383410241295,19.04244056493447,23.851067534651342,14.69982181155716
54.56234607785341,48.86384241944873,0.4614289925950057,5.724821330576161,15.914578054516666,0.040194235856663346,3.3811754537875327,0.11181055938361502,34.9021307455481,25.17664838432396,21.725912675646633
60.56154248182903,98.96055075637045,0.33921443443745397,6.011941420833087,10.778043567142555,0.08118027179005106,3.6160074179698154,0.12068095669015991,52.989200109031984,20.543349381633476,43.88882092023788
55.866077578582534,87.03020474824004,0.4255536222440691,5.031485589772059,8.73639679514217,0.05433611245242237,3.129915787480474,0.10618093347630311,26.519729746941664,23.77401167413397,30.06906305115252
66.12955183949364,72.36494997659571,0.5100941927198351,5.353938299600746,17.8389865116308,0.02097894843149132,3.4641663566301713,0.11966893483550112,24.748533646580224,33.732300360490996,12.901639214965517
74.87181156662656,44.97519538729563,0.5437656661798401,6.912786121184276,10.110671991230394,0.06823492302290372,4.262550679806242,0.1439996727784693,44.97519538729563,40.712720494618154,35.61663469102839
50.725418278364025,89.58876325005804,0.37192111127162975,5.931066669787043,15.193115856072039,0.08520603798867483,3.3869350334820973,0.11003608497623446,65.666347095121,18.865853935807387,45.58931110267269
51.9707378338026,47.35489820768937,0.48870520237118364,6.756539337174886,18.160193563057906,0.0967884428813538,3.7420304915460063,0.11953613120555147,47.35489820768937,25.39836995044823,49.972718047599884
